term,reading,meaning,pos,source_scope,source_type,difficulty,notes
医療,いりょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
一層,いっそう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
居る,いる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
一体,いったい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
要る,いる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
一旦,いったん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
衣類,いるい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
一致,いっち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
入れ物,いれもの,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
一定,いってい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
入れる,いれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
いつでも,いつでも,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
色,いろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
いつの間にか,いつのまにか,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
色々,いろいろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
一杯,いっぱい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
岩,いわ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
一般に,いっぱんに,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
祝う,いわう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
一方,いっぽう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
言わば,いわば,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
いつまでも,いつまでも,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
所謂,いわゆる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
いつも,いつも,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
印鑑,いんかん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
糸,いと,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
ink,インク・インキ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
井戸,いど,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
印刷,いんさつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
移動,いどう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
印象,いんしょう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
従兄弟,いとこ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
internet,インターネット,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
以内,いない,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
引退,いんたい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
田舎,いなか,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
interview,インタビュー,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
犬,いぬ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
information,インフォメーション,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
稲,いね,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
引用,いんよう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
居眠り,いねむり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
引力,いんりょく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
命,いのち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
祈る,いのる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
威張る,いばる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
whisky,ウィスキー,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
違反,いはん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
徳 Virus,ウイルス,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
衣服,いふく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
wool,ウール,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
上,うえ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
腕,うで,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
waitress,ウエートレス,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
うどん,うどん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
植木,うえき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
促す,うながす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
植える,うえる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
鰻,うなぎ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
飢える,うえる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
頷く,うなずく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
魚,うお,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
奪う,うばう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
嗽,うがい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
馬,うま,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
伺う,うかがう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
廿い,うまい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
浮かぶ,うかぶ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
生まれ,うまれ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
浮かべる,うかべる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
生まれる,うまれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
浮く,うく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
海,うみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
受付,うけつけ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
有無,うむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
受け取る,うけとる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
生む,うむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
受け身,うけみ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
梅,うめ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
受ける,うける,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
埋める,うめる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
動かす,うごかす,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
敬う,うやまう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
動く,うごく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
裏,うら,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
兎,うさぎ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
裏返す,うらがえす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
牛,うし,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
裏切る,うらぎる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
失う,うしなう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
裏口,うらぐち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
後ろ,うしろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
占う,うらなう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
薄い,うすい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
恨み,うらみ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
薄暗い,うすぐらい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
恨む,うらむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
薄める,うすめる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
羨ましい,うらやましい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
嘘,うそ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
売り上げ,うりあげ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
歌,うた,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
売り切れる,うりきれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
歌う,うたう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
売り場,うりば,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
疑う,うたがう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
売る,うる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
家,うち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
うるさい,うるさい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
内,うち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
嬉しい,うれしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
打ち合わせ,うちあわせ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
売れ行き,うれゆき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
打ち合わせる,うちあわせる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
売れる,うれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
内側,うちがわ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
うろうろ,うろうろ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
打ち消す,うちけす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
上着,うわぎ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
宇宙,うちゅう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
うわさ,うわさ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
打つ,うつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
うん,うん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
うっかり,うっかり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
運,うん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
美しい,うつくしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
運賃,うんちん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
写す,うつす,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
運転,うんてん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
移す,うつす,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
運転手,うんてんしゅ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
訴える,うったえる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
運動,うんどう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
移る,うつる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
運動場,うんどうじょう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
写る,うつる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
